"","NAME","YEAR","total.weight.g","total.catch.n","total.weight.kg","total.weight.t","biomass.t","biomass.g","biomass.kg"
"253","Callinectes similis",2008,52.5,39,0.0525,5.25e-05,3.59700045515416e-05,35.9700045515416,0.0359700045515416
"254","Callinectes similis",2009,906.9,333,0.9069,0.0009069,0.000621356135767487,621.356135767487,0.621356135767487
"255","Callinectes similis",2010,283.2,143,0.2832,0.0002832,0.000194032481695173,194.032481695173,0.194032481695173
"256","Callinectes similis",2011,123.7,395,0.1237,0.0001237,8.47521821528704e-05,84.7521821528704,0.0847521821528704
"257","Callinectes similis",2012,372.9,277,0.3729,0.0003729,0.000255489803757521,255.489803757521,0.255489803757521
"258","Callinectes similis",2013,296,282,0.296,0.000296,0.000202802311376311,202.802311376311,0.202802311376311
"259","Callinectes similis",2014,166.6,117,0.1666,0.0001666,0.000114144814443559,114.144814443559,0.114144814443559
"260","Callinectes similis",2015,137.7,69,0.1377,0.0001377,9.43441833666148e-05,94.3441833666148,0.0943441833666148
"261","Callinectes similis",2016,553.3,145,0.5533,0.0005533,0.000379089590826057,379.089590826057,0.379089590826057
"262","Callinectes similis",2017,149.1,361,0.1491,0.0001491,0.000102154812926378,102.154812926378,0.102154812926378
"263","Callinectes similis",2019,20.2,8,0.0202,2.02e-05,1.38398874655455e-05,13.8398874655455,0.0138398874655455
"264","Callinectes similis",2020,2,2,0.002,2e-06,1.37028588767778e-06,1.37028588767778,0.00137028588767778
"265","Callinectes similis",2021,20.8,27,0.0208,2.08e-05,1.42509732318489e-05,14.2509732318489,0.0142509732318489
"266","Callinectes similis",2022,1.9,3,0.0019,1.9e-06,1.30177159329389e-06,1.30177159329389,0.00130177159329389
"267","Callinetes similis",2022,8.5,16,0.0085,8.5e-06,5.82371502263055e-06,5.82371502263055,0.00582371502263055
"268","Cantharus cancellarius",2009,113.6,160,0.1136,0.0001136,7.78322384200976e-05,77.8322384200976,0.0778322384200976
"269","Cantharus cancellarius",2010,38.4,33,0.0384,3.84e-05,2.63094890434133e-05,26.3094890434133,0.0263094890434133
"270","Cantharus cancellarius",2011,20.3,33,0.0203,2.03e-05,1.39084017599294e-05,13.9084017599294,0.0139084017599294
"271","Cantharus cancellarius",2012,2.9,10,0.0029,2.9e-06,1.98691453713277e-06,1.98691453713277,0.00198691453713277
"272","Cantharus cancellarius",2013,11.9,22,0.0119,1.19e-05,8.15320103168277e-06,8.15320103168276,0.00815320103168276
"273","Cantharus cancellarius",2014,4.4,5,0.0044,4.4e-06,3.01462895289111e-06,3.01462895289111,0.00301462895289111
"274","Cantharus cancellarius",2015,8,13,0.008,8e-06,5.4811435507111e-06,5.4811435507111,0.0054811435507111
"275","Cantharus cancellarius",2016,26.4,144,0.0264,2.64e-05,1.80877737173466e-05,18.0877737173466,0.0180877737173466
"276","Cantharus cancellarius",2017,5.7,12,0.0057,5.7e-06,3.90531477988166e-06,3.90531477988166,0.00390531477988166
"277","Cantharus cancellarius",2019,2,3,0.002,2e-06,1.37028588767778e-06,1.37028588767778,0.00137028588767778
"278","Caranx crysos",2009,30.3,1,0.0303,3.03e-05,2.07598311983183e-05,20.7598311983183,0.0207598311983183
"279","Caranx crysos",2011,126.2,4,0.1262,0.0001262,8.64650395124676e-05,86.4650395124676,0.0864650395124676
"280","Caranx crysos",2016,14.8,1,0.0148,1.48e-05,1.01401155688155e-05,10.1401155688155,0.0101401155688155
"281","Caranx crysos",2017,53.3,1,0.0533,5.33e-05,3.65181189066127e-05,36.5181189066127,0.0365181189066127
"282","Caranx crysos",2018,365,9,0.365,0.000365,0.000250077174501194,250.077174501194,0.250077174501194
"283","Caranx crysos",2019,62,1,0.062,6.2e-05,4.2478862518011e-05,42.478862518011,0.042478862518011
"284","Caranx hippos",2008,57.9,8,0.0579,5.79e-05,3.96697764482716e-05,39.6697764482716,0.0396697764482716
"285","Caranx hippos",2009,2.8,1,0.0028,2.8e-06,1.91840024274889e-06,1.91840024274889,0.00191840024274889
"286","Caranx hippos",2011,69.8,8,0.0698,6.98e-05,4.78229774799544e-05,47.8229774799544,0.0478229774799544
"287","Caranx hippos",2013,127.8,4,0.1278,0.0001278,8.75612682226099e-05,87.5612682226099,0.0875612682226099
"288","Caranx hippos",2014,29.3,7,0.0293,2.93e-05,2.00746882544794e-05,20.0746882544794,0.0200746882544794
"289","Caranx hippos",2015,0.5,1,5e-04,5e-07,3.42571471919444e-07,0.342571471919444,0.000342571471919444
"290","Caranx hippos",2016,49.6,1,0.0496,4.96e-05,3.39830900144088e-05,33.9830900144088,0.0339830900144088
"291","Caranx hippos",2017,78.2,2,0.0782,7.82e-05,5.3578178208201e-05,53.578178208201,0.053578178208201
"292","Caranx hippos",2019,6.1,4,0.0061,6.1e-06,4.17937195741722e-06,4.17937195741722,0.00417937195741722
"293","Caranx hippos",2021,1,1,0.001,1e-06,6.85142943838888e-07,0.685142943838888,0.000685142943838888
"294","Carcharhinus limbatus",2010,699.7,1,0.6997,0.0006997,0.00047939451780407,479.39451780407,0.47939451780407
"295","Caretta caretta",2014,38555.4,1,38.5554,0.0385554,0.0264159602568858,26415.9602568859,26.4159602568858
"296","Centropristis philadelphica",2009,33.9,1,0.0339,3.39e-05,2.32263457961383e-05,23.2263457961383,0.0232263457961383
"297","Centropristis philadelphica",2010,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"298","Centropristis philadelphica",2012,56.4,6,0.0564,5.64e-05,3.86420620325133e-05,38.6420620325133,0.0386420620325133
"299","Centropristis philadelphica",2013,156.2,29,0.1562,0.0001562,0.000107019327827634,107.019327827634,0.107019327827634
"300","Centropristis philadelphica",2016,3.3,1,0.0033,3.3e-06,2.26097171466833e-06,2.26097171466833,0.00226097171466833
"301","Centropristis philadelphica",2017,17.5,1,0.0175,1.75e-05,1.19900015171805e-05,11.9900015171805,0.0119900015171805
"302","Centropristis philadelphica",2018,11.2,2,0.0112,1.12e-05,7.67360097099554e-06,7.67360097099554,0.00767360097099554
"303","Centropristis philadelphica",2021,14.3,1,0.0143,1.43e-05,9.79754409689609e-06,9.79754409689609,0.00979754409689609
"304","Chaetodipterus faber",2008,12.2,1,0.0122,1.22e-05,8.35874391483443e-06,8.35874391483443,0.00835874391483443
"305","Chaetodipterus faber",2009,414.9,22,0.4149,0.0004149,0.000284265807398755,284.265807398754,0.284265807398755
"306","Chaetodipterus faber",2010,66.6,7,0.0666,6.66e-05,4.56305200596699e-05,45.6305200596699,0.0456305200596699
"307","Chaetodipterus faber",2011,3.6,1,0.0036,3.6e-06,2.46651459782e-06,2.46651459782,0.00246651459782
"308","Chaetodipterus faber",2012,201,14,0.201,0.000201,0.000137713731711616,137.713731711616,0.137713731711616
"309","Chaetodipterus faber",2013,18.8,2,0.0188,1.88e-05,1.28806873441711e-05,12.8806873441711,0.0128806873441711
"310","Chaetodipterus faber",2014,0.5,1,5e-04,5e-07,3.42571471919444e-07,0.342571471919444,0.000342571471919444
"311","Chaetodipterus faber",2016,56.4,3,0.0564,5.64e-05,3.86420620325133e-05,38.6420620325133,0.0386420620325133
"312","Chaetodipterus faber",2017,5.8,1,0.0058,5.8e-06,3.97382907426555e-06,3.97382907426555,0.00397382907426555
"313","Chaetodipterus faber",2019,0.8,1,8e-04,8e-07,5.4811435507111e-07,0.54811435507111,0.00054811435507111
"314","Chaetodipterus faber",2021,108.6,3,0.1086,0.0001086,7.44065237009032e-05,74.4065237009032,0.0744065237009032
"315","Chaetodipterus faber",2022,5.8,1,0.0058,5.8e-06,3.97382907426555e-06,3.97382907426555,0.00397382907426555
"316","Chasmodes saburrae",2010,1.9,1,0.0019,1.9e-06,1.30177159329389e-06,1.30177159329389,0.00130177159329389
"317","Chilomycterus schoepfi",2009,287.6,2,0.2876,0.0002876,0.000197047110648064,197.047110648064,0.197047110648064
"318","Chilomycterus schoepfi",2012,743.3,4,0.7433,0.0007433,0.000509266750155445,509.266750155445,0.509266750155445
"319","Chilomycterus schoepfi",2013,1357.1,3,1.3571,0.0013571,0.000929807489083754,929.807489083754,0.929807489083755
"320","Chilomycterus schoepfi",2014,162.5,1,0.1625,0.0001625,0.000111335728373819,111.335728373819,0.111335728373819
"321","Chilomycterus schoepfi",2015,94.4,1,0.0944,9.44e-05,6.4677493898391e-05,64.677493898391,0.064677493898391
"322","Chilomycterus schoepfi",2016,143.8,1,0.1438,0.0001438,9.85235553240321e-05,98.5235553240321,0.0985235553240321
"323","Chilomycterus schoepfi",2017,143.4,1,0.1434,0.0001434,9.82494981464965e-05,98.2494981464965,0.0982494981464965
"324","Chilomycterus schoepfi",2019,477.6,1,0.4776,0.0004776,0.000327224269977453,327.224269977453,0.327224269977453
"325","Chloroscombrus chrysurus",2008,566.8,82,0.5668,0.0005668,0.000388339020567882,388.339020567882,0.388339020567882
"326","Chloroscombrus chrysurus",2009,10030.4,3265,10.0304,0.0100304,0.00687225778388158,6872.25778388158,6.87225778388158
"327","Chloroscombrus chrysurus",2010,485,157,0.485,0.000485,0.000332294327761861,332.294327761861,0.332294327761861
"328","Chloroscombrus chrysurus",2011,42629.8,8316,42.6298,0.0426298,0.029207506667263,29207.506667263,29.207506667263
"329","Chloroscombrus chrysurus",2012,5114,1540,5.114,0.005114,0.00350382101479207,3503.82101479207,3.50382101479207
"330","Chloroscombrus chrysurus",2013,13211.1,3624,13.2111,0.0132111,0.00905149194534993,9051.49194534993,9.05149194534993
"331","Chloroscombrus chrysurus",2014,1506.3,611,1.5063,0.0015063,0.00103203081630452,1032.03081630452,1.03203081630452
"332","Chloroscombrus chrysurus",2015,472.5,289,0.4725,0.0004725,0.000323730040963874,323.730040963874,0.323730040963874
"333","Chloroscombrus chrysurus",2016,2923,933,2.923,0.002923,0.00200267282484107,2002.67282484107,2.00267282484107
"334","Chloroscombrus chrysurus",2017,500,118,0.5,5e-04,0.000342571471919444,342.571471919444,0.342571471919444
"335","Chloroscombrus chrysurus",2018,1430,211,1.43,0.00143,0.000979754409689609,979.754409689609,0.979754409689609
"336","Chloroscombrus chrysurus",2019,338.7,84,0.3387,0.0003387,0.000232057915078231,232.057915078231,0.232057915078231
"337","Chloroscombrus chrysurus",2021,264.5,128,0.2645,0.0002645,0.000181220308645386,181.220308645386,0.181220308645386
"338","Chloroscombrus chrysurus",2022,359.3,89,0.3593,0.0003593,0.000246171859721312,246.171859721312,0.246171859721312
"339","Chloroscombrus chrysurus YOY",2011,2.4,3,0.0024,2.4e-06,1.64434306521333e-06,1.64434306521333,0.00164434306521333
"340","Chloroscombrus chrysurus YOY",2013,582.7,105,0.5827,0.0005827,0.00039923279337492,399.23279337492,0.39923279337492
"341","Chloroscombrus chrysurus YOY",2017,282.8,49,0.2828,0.0002828,0.000193758424517637,193.758424517637,0.193758424517637
"342","Chrysaora quinquecirrha",2008,412.7,22,0.4127,0.0004127,0.000282758492922309,282.758492922309,0.282758492922309
"343","Chrysaora quinquecirrha",2009,4.6,594,0.0046,4.6e-06,3.15165754165888e-06,3.15165754165888,0.00315165754165888
"344","Chrysaora quinquecirrha",2010,0,196,0,0,0,0,0
"345","Chrysaora quinquecirrha",2011,0,596,0,0,0,0,0
"346","Chrysaora quinquecirrha",2012,0,132,0,0,0,0,0
"347","Chrysaora quinquecirrha",2013,0,145,0,0,0,0,0
"348","Chrysaora quinquecirrha",2014,0,NA,0,0,0,0,0
"349","Chrysaora quinquecirrha",2015,0,167,0,0,0,0,0
"350","Chrysaora quinquecirrha",2016,0.1,370,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"351","Chrysaora quinquecirrha",2017,0,205,0,0,0,0,0
"352","Chrysaora quinquecirrha",2018,1.5,1,0.0015,1.5e-06,1.02771441575833e-06,1.02771441575833,0.00102771441575833
"353","Chrysaora quinquecirrha",2019,0,NA,0,0,0,0,0
"354","Chrysaora quinquecirrha",2020,0,2,0,0,0,0,0
"355","Chrysaora quinquecirrha",2021,0,81,0,0,0,0,0
"356","Chrysaora quinquecirrha",2022,35.2,4,0.0352,3.52e-05,2.41170316231288e-05,24.1170316231288,0.0241170316231288
"357","Citharichthys spilopterus",2008,6.8,2,0.0068,6.8e-06,4.65897201810444e-06,4.65897201810444,0.00465897201810444
"358","Citharichthys spilopterus",2009,110.7,20,0.1107,0.0001107,7.58453238829649e-05,75.8453238829649,0.0758453238829649
"359","Citharichthys spilopterus",2010,92.3,16,0.0923,9.23e-05,6.32386937163293e-05,63.2386937163293,0.0632386937163293
"360","Citharichthys spilopterus",2011,39.8,8,0.0398,3.98e-05,2.72686891647877e-05,27.2686891647877,0.0272686891647877
"361","Citharichthys spilopterus",2012,225.7,31,0.2257,0.0002257,0.000154636762424437,154.636762424437,0.154636762424437
"362","Citharichthys spilopterus",2013,89.1,39,0.0891,8.91e-05,6.10462362960449e-05,61.0462362960449,0.0610462362960449
"363","Citharichthys spilopterus",2014,10.5,2,0.0105,1.05e-05,7.19400091030832e-06,7.19400091030832,0.00719400091030832
"364","Citharichthys spilopterus",2015,30,4,0.03,3e-05,2.05542883151666e-05,20.5542883151666,0.0205542883151666
"365","Citharichthys spilopterus",2016,22.1,11,0.0221,2.21e-05,1.51416590588394e-05,15.1416590588394,0.0151416590588394
"366","Citharichthys spilopterus",2017,86.2,15,0.0862,8.62e-05,5.90593217589121e-05,59.0593217589121,0.0590593217589121
"367","Citharichthys spilopterus",2018,9.2,4,0.0092,9.2e-06,6.30331508331777e-06,6.30331508331777,0.00630331508331777
"368","Citharichthys spilopterus",2019,40,4,0.04,4e-05,2.74057177535555e-05,27.4057177535555,0.0274057177535555
"369","Citharichthys spilopterus",2021,74.6,15,0.0746,7.46e-05,5.1111663610381e-05,51.111663610381,0.051111663610381
"370","Citharichthys spilopterus",2022,23.4,1,0.0234,2.34e-05,1.603234488583e-05,16.03234488583,0.01603234488583
"371","Clibanarius vittatus",2009,16.4,3,0.0164,1.64e-05,1.12363442789578e-05,11.2363442789578,0.0112363442789578
"372","Clibanarius vittatus",2010,1.2,3,0.0012,1.2e-06,8.22171532606665e-07,0.822171532606665,0.000822171532606665
"373","Clibanarius vittatus",2011,0.2,19,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"374","Clibanarius vittatus",2012,0.5,9,5e-04,5e-07,3.42571471919444e-07,0.342571471919444,0.000342571471919444
"375","Clibanarius vittatus",2013,2,17,0.002,2e-06,1.37028588767778e-06,1.37028588767778,0.00137028588767778
"376","Clibanarius vittatus",2019,2.2,2,0.0022,2.2e-06,1.50731447644555e-06,1.50731447644555,0.00150731447644555
"377","Clibanarius vittatus",2021,1.7,1,0.0017,1.7e-06,1.16474300452611e-06,1.16474300452611,0.00116474300452611
"378","Craniella sp.",2011,14.6,1,0.0146,1.46e-05,1.00030869800478e-05,10.0030869800478,0.0100030869800478
"379","Crepidula convexa",2011,0,1,0,0,0,0,0
"380","Ctenogobius boleosoma",2009,3.3,5,0.0033,3.3e-06,2.26097171466833e-06,2.26097171466833,0.00226097171466833
"381","Ctenogobius boleosoma",2011,0.4,1,4e-04,4e-07,2.74057177535555e-07,0.274057177535555,0.000274057177535555
"382","Ctenogobius boleosoma",2012,0.8,1,8e-04,8e-07,5.4811435507111e-07,0.54811435507111,0.00054811435507111
"383","Ctenogobius boleosoma",2013,3.2,5,0.0032,3.2e-06,2.19245742028444e-06,2.19245742028444,0.00219245742028444
"384","Ctenogobius boleosoma",2017,0,1,0,0,0,0,0
"385","Ctenogobius boleosoma",2021,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"386","Ctenogobius shufeldti",2009,1.5,1,0.0015,1.5e-06,1.02771441575833e-06,1.02771441575833,0.00102771441575833
"387","Ctenogobius shufeldti",2014,7.8,5,0.0078,7.8e-06,5.34411496194332e-06,5.34411496194332,0.00534411496194332
"388","Ctenogobius shufeldti",2015,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"389","Ctenogobius shufeldti",2016,5.5,6,0.0055,5.5e-06,3.76828619111388e-06,3.76828619111388,0.00376828619111388
"390","Ctenogobius shufeldti",2019,6.7,4,0.0067,6.7e-06,4.59045772372055e-06,4.59045772372055,0.00459045772372055
"391","Ctenogobius shufeldti",2021,32.7,24,0.0327,3.27e-05,2.24041742635316e-05,22.4041742635316,0.0224041742635316
"392","Cyanea capillata",2016,0,83,0,0,0,0,0
"393","Cyanea capillata",2017,0,1,0,0,0,0,0
"394","Cynoscion arenarius",2008,2055.1,391,2.0551,0.0020551,0.0014080372638833,1408.0372638833,1.4080372638833
"395","Cynoscion arenarius",2009,11769,1956,11.769,0.011769,0.00806344730603987,8063.44730603987,8.06344730603987
"396","Cynoscion arenarius",2010,7959.2,467,7.9592,0.0079592,0.00545318971860248,5453.18971860248,5.45318971860248
"397","Cynoscion arenarius",2011,4102.5,311,4.1025,0.0041025,0.00281079892709904,2810.79892709904,2.81079892709904
"398","Cynoscion arenarius",2012,5349.8,604,5.3498,0.0053498,0.00366537772094928,3665.37772094928,3.66537772094928
"399","Cynoscion arenarius",2013,4984.8,713,4.9848,0.0049848,0.00341530054644809,3415.30054644809,3.41530054644809
"400","Cynoscion arenarius",2014,1598.4,222,1.5984,0.0015984,0.00109513248143208,1095.13248143208,1.09513248143208
"401","Cynoscion arenarius",2015,2370.3,199,2.3703,0.0023703,0.00162399431978132,1623.99431978132,1.62399431978132
"402","Cynoscion arenarius",2016,1340.5,281,1.3405,0.0013405,0.000918434116216029,918.434116216029,0.918434116216029
"403","Cynoscion arenarius",2017,2332.9,1899,2.3329,0.0023329,0.00159836997368174,1598.36997368174,1.59836997368174
"404","Cynoscion arenarius",2018,3039.3,656,3.0393,0.0030393,0.00208235494920953,2082.35494920953,2.08235494920953
"405","Cynoscion arenarius",2019,6617.8,1064,6.6178,0.0066178,0.00453413897373699,4534.13897373699,4.53413897373699
"406","Cynoscion arenarius",2020,664.4,24,0.6644,0.0006644,0.000455208971886557,455.208971886557,0.455208971886557
"407","Cynoscion arenarius",2021,4945.8,1231,4.9458,0.0049458,0.00338857997163837,3388.57997163837,3.38857997163837
"408","Cynoscion arenarius",2022,1161.5,45,1.1615,0.0011615,0.000795793529268868,795.793529268868,0.795793529268868
"409","Cynoscion arenarius YOY",2009,488.1,913,0.4881,0.0004881,0.000334418270887761,334.418270887761,0.334418270887761
"410","Cynoscion arenarius YOY",2010,1059.7,211,1.0597,0.0010597,0.000726045977586069,726.045977586069,0.726045977586069
"411","Cynoscion arenarius YOY",2017,11,226,0.011,1.1e-05,7.53657238222776e-06,7.53657238222776,0.00753657238222776
"412","Cynoscion arenarius YOY",2018,9,2,0.009,9e-06,6.16628649454999e-06,6.16628649454999,0.00616628649454999
"413","Cynoscion arenarius YOY",2019,1554.6,245,1.5546,0.0015546,0.00106512322049193,1065.12322049193,1.06512322049193
"414","Cynoscion arenarius YOY",2021,63.1,63,0.0631,6.31e-05,4.32325197562338e-05,43.2325197562338,0.0432325197562338
"415","Cynoscion nebulosus",2008,2388.7,13,2.3887,0.0023887,0.00163660094994795,1636.60094994795,1.63660094994795
"416","Cynoscion nebulosus",2009,473.5,7,0.4735,0.0004735,0.000324415183907713,324.415183907713,0.324415183907713
"417","Cynoscion nebulosus",2010,651.6,21,0.6516,0.0006516,0.000446439142205419,446.439142205419,0.446439142205419
"418","Cynoscion nebulosus",2011,588.6,18,0.5886,0.0005886,0.000403275136743569,403.275136743569,0.403275136743569
"419","Cynoscion nebulosus",2012,137.9,4,0.1379,0.0001379,9.44812119553826e-05,94.4812119553826,0.0944812119553826
"420","Cynoscion nebulosus",2013,230.1,6,0.2301,0.0002301,0.000157651391377328,157.651391377328,0.157651391377328
"421","Cynoscion nebulosus",2014,18.7,2,0.0187,1.87e-05,1.28121730497872e-05,12.8121730497872,0.0128121730497872
"422","Cynoscion nebulosus",2015,83.8,5,0.0838,8.38e-05,5.74149786936988e-05,57.4149786936988,0.0574149786936988
"423","Cynoscion nebulosus",2016,349.5,8,0.3495,0.0003495,0.000239457458871691,239.457458871691,0.239457458871691
"424","Cynoscion nebulosus",2017,143.8,3,0.1438,0.0001438,9.85235553240321e-05,98.5235553240321,0.0985235553240321
"425","Cynoscion nebulosus",2018,211.8,7,0.2118,0.0002118,0.000145113275505076,145.113275505076,0.145113275505076
"426","Cynoscion nebulosus",2019,137.1,5,0.1371,0.0001371,9.39330976003115e-05,93.9330976003115,0.0939330976003115
"427","Cynoscion nebulosus",2020,8.1,1,0.0081,8.1e-06,5.54965784509499e-06,5.54965784509499,0.00554965784509499
"428","Cynoscion nebulosus",2021,0.9,1,9e-04,9e-07,6.16628649454999e-07,0.616628649454999,0.000616628649454999
"429","Cynoscion nebulosus",2022,49.4,1,0.0494,4.94e-05,3.38460614256411e-05,33.8460614256411,0.0338460614256411
"430","Cynoscion nothus",2008,93,3,0.093,9.3e-05,6.37182937770166e-05,63.7182937770166,0.0637182937770166
"431","Cynoscion nothus",2009,715.4,38,0.7154,0.0007154,0.00049015126202234,490.15126202234,0.49015126202234
"432","Cynoscion nothus",2010,1199.1,47,1.1991,0.0011991,0.00082155490395721,821.55490395721,0.82155490395721
"433","Cynoscion nothus",2011,165.5,5,0.1655,0.0001655,0.000113391157205336,113.391157205336,0.113391157205336
"434","Cynoscion nothus",2012,429.2,15,0.4292,0.0004292,0.000294063351495651,294.063351495651,0.294063351495651
"435","Cynoscion nothus",2013,85.1,2,0.0851,8.51e-05,5.83056645206893e-05,58.3056645206893,0.0583056645206893
"436","Cynoscion nothus",2015,143.2,10,0.1432,0.0001432,9.81124695577287e-05,98.1124695577287,0.0981124695577287
"437","Cynoscion nothus",2016,603.7,10,0.6037,0.0006037,0.000413620795195536,413.620795195537,0.413620795195537
"438","Cynoscion nothus",2017,63.4,12,0.0634,6.34e-05,4.34380626393855e-05,43.4380626393855,0.0434380626393855
"439","Cynoscion nothus",2019,211.9,6,0.2119,0.0002119,0.00014518178979946,145.18178979946,0.14518178979946
"440","Cynoscion nothus",2021,274.9,5,0.2749,0.0002749,0.00018834579526131,188.34579526131,0.18834579526131
"441","Cyrtopleura costata",2012,0,1,0,0,0,0,0
"442","Dasyatis americana",2009,868.7,1,0.8687,0.0008687,0.000595183675312842,595.183675312842,0.595183675312842
"443","Dasyatis americana",2016,6282.3,1,6.2823,0.0062823,0.00430427351607904,4304.27351607904,4.30427351607904
"444","Dasyatis sabina",2009,11613.3,24,11.6133,0.0116133,0.00795677054968415,7956.77054968415,7.95677054968415
"445","Dasyatis sabina",2010,7297.7,16,7.2977,0.0072977,0.00499996766125305,4999.96766125305,4.99996766125305
"446","Dasyatis sabina",2011,6418.9,11,6.4189,0.0064189,0.00439786404220744,4397.86404220744,4.39786404220744
"447","Dasyatis sabina",2012,26499.1,35,26.4991,0.0264991,0.0181556713830811,18155.6713830811,18.1556713830811
"448","Dasyatis sabina",2013,15103.2,20,15.1032,0.0151032,0.0103478509093875,10347.8509093875,10.3478509093875
"449","Dasyatis sabina",2014,926,1,0.926,0.000926,0.00063444236599481,634.44236599481,0.63444236599481
"450","Dasyatis sabina",2015,1923.4,3,1.9234,0.0019234,0.00131780393817972,1317.80393817972,1.31780393817972
"451","Dasyatis sabina",2018,543,1,0.543,0.000543,0.000372032618504516,372.032618504516,0.372032618504516
"452","Dasyatis sabina",2019,627.5,2,0.6275,0.0006275,0.000429927197258902,429.927197258902,0.429927197258902
"453","Dasyatis sabina",2020,1370.8,3,1.3708,0.0013708,0.000939193947414347,939.193947414347,0.939193947414347
"454","Dasyatis sabina",2021,973.2,2,0.9732,0.0009732,0.000666781112944006,666.781112944006,0.666781112944006
"455","Dasyatis say",2010,232.4,1,0.2324,0.0002324,0.000159227220148158,159.227220148157,0.159227220148157
"456","Dasyatis say",2011,3241.2,3,3.2412,0.0032412,0.0022206853095706,2220.6853095706,2.2206853095706
"457","Dasyatis say",2012,5603.2,3,5.6032,0.0056032,0.00383899294291806,3838.99294291806,3.83899294291806
"458","Dasyatis say",2013,4755,5,4.755,0.004755,0.00325785469795391,3257.85469795391,3.25785469795391
"459","Dasyatis say",2015,2313.9,1,2.3139,0.0023139,0.0015853522577488,1585.3522577488,1.5853522577488
"460","Dasyatis say",2019,119.4,1,0.1194,0.0001194,8.18060674943632e-05,81.8060674943632,0.0818060674943632
"461","Dasyatis say",2021,7153.5,3,7.1535,0.0071535,0.00490117004875148,4901.17004875148,4.90117004875148
"462","Dawsonias latispina",2017,2,2,0.002,2e-06,1.37028588767778e-06,1.37028588767778,0.00137028588767778
"463","Diopatra cuprea",2009,2.5,4,0.0025,2.5e-06,1.71285735959722e-06,1.71285735959722,0.00171285735959722
"464","Diopatra cuprea",2013,3.1,12,0.0031,3.1e-06,2.12394312590055e-06,2.12394312590055,0.00212394312590055
"465","Diopatra cuprea",2015,0.1,2,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"466","Diopatra cuprea",2017,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"467","Diplectrum bivittatum",2012,37.8,2,0.0378,3.78e-05,2.589840327711e-05,25.89840327711,0.02589840327711
"468","Diplectrum bivittatum",2015,37,2,0.037,3.7e-05,2.53502889220388e-05,25.3502889220388,0.0253502889220388
"469","Diplectrum bivittatum",2016,14,1,0.014,1.4e-05,9.59200121374443e-06,9.59200121374443,0.00959200121374443
"470","Dormitator maculatus",2009,0,3,0,0,0,0,0
"471","Dormitator maculatus",2014,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"472","Dorosoma cepedianum",2015,191.6,1,0.1916,0.0001916,0.000131273388039531,131.273388039531,0.131273388039531
"473","Dorosoma cepedianum",2019,446.6,1,0.4466,0.0004466,0.000305984838718447,305.984838718447,0.305984838718447
"474","Dorosoma cepedianum",2022,11.8,3,0.0118,1.18e-05,8.08468673729888e-06,8.08468673729888,0.00808468673729888
"475","Dorosoma petenense",2008,434.7,34,0.4347,0.0004347,0.000297831637686764,297.831637686765,0.297831637686764
"476","Dorosoma petenense",2009,4038.7,226,4.0387,0.0040387,0.00276708680728212,2767.08680728212,2.76708680728212
"477","Dorosoma petenense",2010,11236.9,754,11.2369,0.0112369,0.0076988827456232,7698.8827456232,7.6988827456232
"478","Dorosoma petenense",2011,1755.9,100,1.7559,0.0017559,0.0012030424950867,1203.0424950867,1.2030424950867
"479","Dorosoma petenense",2012,1425.8,65,1.4258,0.0014258,0.000976876809325486,976.876809325486,0.976876809325486
"480","Dorosoma petenense",2013,1728.5,114,1.7285,0.0017285,0.00118426957842552,1184.26957842552,1.18426957842552
"481","Dorosoma petenense",2014,617.5,39,0.6175,0.0006175,0.000423075767820513,423.075767820513,0.423075767820513
"482","Dorosoma petenense",2015,995.3,63,0.9953,0.0009953,0.000681922772002845,681.922772002845,0.681922772002845
"483","Dorosoma petenense",2016,168.7,9,0.1687,0.0001687,0.00011558361462562,115.58361462562,0.11558361462562
"484","Dorosoma petenense",2017,1466.3,102,1.4663,0.0014663,0.00100462509855096,1004.62509855096,1.00462509855096
"485","Dorosoma petenense",2018,593.9,37,0.5939,0.0005939,0.000406906394345915,406.906394345915,0.406906394345915
"486","Dorosoma petenense",2019,717.8,36,0.7178,0.0007178,0.000491795605087554,491.795605087554,0.491795605087554
"487","Dorosoma petenense",2020,1113.9,50,1.1139,0.0011139,0.000763180725142137,763.180725142137,0.763180725142137
"488","Dorosoma petenense",2021,414.6,40,0.4146,0.0004146,0.000284060264515603,284.060264515603,0.284060264515603
"489","Dorosoma petenense",2022,115.3,33,0.1153,0.0001153,7.89969814246238e-05,78.9969814246238,0.0789969814246237
"490","Dyspanopeus texanus",2014,0,1,0,0,0,0,0
